"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"235","RT @Dazed: David Lynch casually hints there may be another installment of Twin Peaks: https://t.co/rMvFwwMfJm https://t.co/21Nni4RPcw",FALSE,0,NA,2018-06-24 23:03:11,FALSE,NA,"1011021951719100416",NA,"<a href=""http://klinkerapps.com"" rel=""nofollow"">Talon Android</a>","ryushidude",13,TRUE,FALSE,NA,NA
"236","Twin Peaks: The Return https://t.co/XZ6IEFrieZ",FALSE,5,NA,2018-06-24 22:28:47,FALSE,NA,"1011013292347854848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nialljshg",0,FALSE,FALSE,NA,NA
"237","Nine Inch Nails. Royal Albert Hall. Start with the fireman’s theme from twin peaks well. You’ve got me from the wor… https://t.co/nqdePHuGmX",FALSE,3,NA,2018-06-24 22:05:19,TRUE,NA,"1011007389573767168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AP_Mort",0,FALSE,FALSE,NA,NA
"238","https://t.co/bxKYyKuNe2",FALSE,0,NA,2018-06-24 22:05:01,FALSE,NA,"1011007311014440961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","departing321",0,FALSE,FALSE,NA,NA
"239","https://t.co/vugscK47HA Never expected to hear David Lynch was like Ned Flanders https://t.co/VH6VSw0Y1p",FALSE,1,NA,2018-06-24 21:18:48,FALSE,NA,"1010995679504797696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lauraaolearyy",0,FALSE,FALSE,NA,NA
"240","<ed><U+00A0><U+00BD><ed><U+00B8><U+0098>

“Any guidance on ‘Twin Peaks: The Return’s finale, which fractures some storylines and creates new puzzles? Even… https://t.co/qDDIef2DcZ",FALSE,8,NA,2018-06-24 21:14:41,TRUE,NA,"1010994644774277120",NA,"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","jonathantranter",1,FALSE,FALSE,NA,NA
"241","RT @EWDocJensen: This anecdote supports something I didn't say enough/at all last year: Sabrina Sutherland is the unsung hero of ""Twin Peak…",FALSE,0,NA,2018-06-24 21:09:29,FALSE,NA,"1010993336293953537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ImoveCar",14,TRUE,FALSE,NA,NA
"242","RT @Mewing_Tryulis: Found in Forbidden Planet.

The Ghostbusters/Twin Peaks cross over we all need. https://t.co/34BoGswkcE",FALSE,0,NA,2018-06-24 21:01:47,FALSE,NA,"1010991398022197248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marfedmoo",2,TRUE,FALSE,NA,NA
"243","RT @guardianculture: David Lynch: ‘You gotta be selfish. It's a terrible thing’ https://t.co/sqvHqX8S1Z",FALSE,0,NA,2018-06-24 20:54:06,FALSE,NA,"1010989466339684352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dadager",5,TRUE,FALSE,NA,NA
"244","Before diving into David Lynch’s book I’m catching up on Twin Peaks. I only ever watched S1. Now halfway through S2… https://t.co/T7LsId2nCx",FALSE,17,NA,2018-06-24 20:53:39,TRUE,NA,"1010989353995206657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","unklerupert",0,FALSE,FALSE,NA,NA
"245","Found in Forbidden Planet.

The Ghostbusters/Twin Peaks cross over we all need. https://t.co/34BoGswkcE",FALSE,3,NA,2018-06-24 20:51:29,FALSE,NA,"1010988805564850176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mewing_Tryulis",2,FALSE,FALSE,NA,NA
"246","Wondering if Eyal on #LoveIsIand is a Twin Peaks prequel https://t.co/WCEupsFYme",FALSE,0,NA,2018-06-24 20:42:16,FALSE,NA,"1010986485565313024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TobyonTelly",0,FALSE,FALSE,NA,NA
"247","RT @NME: David Lynch teases more Twin Peaks, saying one storyline ‘is calling’ https://t.co/36GAgoCsjO https://t.co/7cjVmZUcqN",FALSE,0,NA,2018-06-24 19:42:37,FALSE,NA,"1010971474977525760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","julie35fr",86,TRUE,FALSE,NA,NA
"248","RT @DianePodcast: Behind the sound design of Twin Peaks with Dean Hurley https://t.co/QbihHXofNA",FALSE,0,NA,2018-06-24 19:32:25,FALSE,NA,"1010968909539938306",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThisCranDell",8,TRUE,FALSE,NA,NA
"249","RT @MCMComicCon: The owls are not what they seem <ed><U+00A0><U+00BE><ed><U+00B6><U+0089> The incredible Sherilyn Fenn is bringing Twin Peaks' Audrey Horne to MCM Birmingham Comi…",FALSE,0,NA,2018-06-24 19:31:56,FALSE,NA,"1010968789054382080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mpardinilla",21,TRUE,FALSE,NA,NA
"250","Detective Dale Cooper (Twin Peaks)<U+26F0> https://t.co/ZJqA8MsHl7",FALSE,2,"blavckthorn",2018-06-24 19:14:29,FALSE,"1010964385014210560","1010964394430357504","548549807","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blavckthorn",0,FALSE,FALSE,NA,NA
"251","RT @DianePodcast: Behind the sound design of Twin Peaks with Dean Hurley https://t.co/QbihHXofNA",FALSE,0,NA,2018-06-24 18:38:37,FALSE,NA,"1010955369416454144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lady_vinyl",8,TRUE,FALSE,NA,NA
"252","I’m re-watching Twin Peaks with my mum but it’s her first time seeing it so I rlly hope she likes it bcos it’s one of my favourite tv shows",FALSE,3,NA,2018-06-24 18:24:05,FALSE,NA,"1010951712012689408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Lilypriestley",0,FALSE,FALSE,NA,NA
"253","i hope david lynch knows that he can't go around saying there might be more twin peaks unless he really means it because i am very fragile",FALSE,5,NA,2018-06-24 18:23:53,FALSE,NA,"1010951660930203649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","terrortwiIight",0,FALSE,FALSE,NA,NA
"254","RT @Dazed: David Lynch casually hints there may be another installment of Twin Peaks: https://t.co/rMvFwwMfJm https://t.co/21Nni4RPcw",FALSE,0,NA,2018-06-24 17:52:41,FALSE,NA,"1010943809545482241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_kid37",13,TRUE,FALSE,NA,NA
"255","J'aime une vidéo @YouTube : ""Twin Peaks, Le Mal, Les Extrêmes et les Dérives Télévisuelles"" à l'adresse",FALSE,0,NA,2018-06-24 17:11:23,FALSE,NA,"1010933414911004672",NA,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>","seaMF_",0,FALSE,FALSE,NA,NA
"256","the only thing cage knows how to write is prettyboy detectives losing their minds he's watched twin peaks maybe one… https://t.co/iMfOinsUa0",FALSE,1,NA,2018-06-24 17:05:49,TRUE,NA,"1010932017054277634",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lixa123",0,FALSE,FALSE,NA,NA
"257","RT @Dazed: David Lynch casually hints there may be another installment of Twin Peaks: https://t.co/rMvFwwMfJm https://t.co/21Nni4RPcw",FALSE,0,NA,2018-06-24 17:03:35,FALSE,NA,"1010931453968842752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CessGarc",13,TRUE,FALSE,NA,NA
"258","RT @Dazed: David Lynch casually hints there may be another installment of Twin Peaks: https://t.co/rMvFwwMfJm https://t.co/21Nni4RPcw",FALSE,0,NA,2018-06-24 17:00:15,FALSE,NA,"1010930613535297536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HrmnShane",13,TRUE,FALSE,NA,NA
"259","RT @Dazed: David Lynch casually hints there may be another installment of Twin Peaks: https://t.co/rMvFwwMfJm https://t.co/21Nni4RPcw",FALSE,0,NA,2018-06-24 16:54:53,FALSE,NA,"1010929265762762753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rydxr",13,TRUE,FALSE,NA,NA
"260","RT @Dazed: David Lynch casually hints there may be another installment of Twin Peaks: https://t.co/rMvFwwMfJm https://t.co/21Nni4RPcw",FALSE,0,NA,2018-06-24 16:45:10,FALSE,NA,"1010926819120500738",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DarianCheatham",13,TRUE,FALSE,NA,NA
"261","RT @Dazed: David Lynch casually hints there may be another installment of Twin Peaks: https://t.co/rMvFwwMfJm https://t.co/21Nni4RPcw",FALSE,0,NA,2018-06-24 16:44:45,FALSE,NA,"1010926715290316800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","teoriadel_caos_",13,TRUE,FALSE,NA,NA
"262","RT @Dazed: David Lynch casually hints there may be another installment of Twin Peaks: https://t.co/rMvFwwMfJm https://t.co/21Nni4RPcw",FALSE,0,NA,2018-06-24 16:40:24,FALSE,NA,"1010925621323722754",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","milliepia",13,TRUE,FALSE,NA,NA
"263","RT @Dazed: David Lynch casually hints there may be another installment of Twin Peaks: https://t.co/rMvFwwMfJm https://t.co/21Nni4RPcw",FALSE,0,NA,2018-06-24 16:38:03,FALSE,NA,"1010925027695517698",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","german_sierra",13,TRUE,FALSE,NA,NA
"264","RT @Dazed: David Lynch casually hints there may be another installment of Twin Peaks: https://t.co/rMvFwwMfJm https://t.co/21Nni4RPcw",FALSE,0,NA,2018-06-24 16:33:59,FALSE,NA,"1010924003366719488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mendivelso23",13,TRUE,FALSE,NA,NA
"265","RT @Dazed: David Lynch casually hints there may be another installment of Twin Peaks: https://t.co/rMvFwwMfJm https://t.co/21Nni4RPcw",FALSE,0,NA,2018-06-24 16:31:58,FALSE,NA,"1010923497353371649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vivi_aocc",13,TRUE,FALSE,NA,NA
"266","David Lynch casually hints there may be another installment of Twin Peaks: https://t.co/rMvFwwMfJm https://t.co/21Nni4RPcw",FALSE,43,NA,2018-06-24 16:31:47,FALSE,NA,"1010923449269747712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dazed",13,FALSE,FALSE,NA,NA
"267","@Millhaven_Curse - David Lynch: ‘You gotta be selfish. It's a terrible thing’ https://t.co/A1eR9Muxye",FALSE,0,"Millhaven_Curse",2018-06-24 16:12:09,FALSE,NA,"1010918511030493184","191470198","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BlueBaby67",0,FALSE,FALSE,NA,NA
"268","I knew I was going to fuck with North Luna from the get go cos @trellion_luna dropped a Twin Peaks reference in his opening bars",FALSE,4,NA,2018-06-24 15:56:44,FALSE,NA,"1010914631550951425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GingerSlim",0,FALSE,FALSE,NA,NA
"269","RT @guardian: David Lynch: ‘You gotta be selfish. It's a terrible thing’ https://t.co/mlhznomvzg",FALSE,0,NA,2018-06-24 15:34:51,FALSE,NA,"1010909125562290177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dartgh",79,TRUE,FALSE,NA,NA
"270","RT @PaulTOwen: David Lynch: ‘You gotta be selfish. It's a terrible thing’ https://t.co/7fxzZB7lT7",FALSE,0,NA,2018-06-24 15:25:01,FALSE,NA,"1010906647517069312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MattTempest",1,TRUE,FALSE,NA,NA
"271","David Lynch: ‘You gotta be selfish. It's a terrible thing’ https://t.co/7fxzZB7lT7",FALSE,3,NA,2018-06-24 15:05:37,FALSE,NA,"1010901766836277248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PaulTOwen",1,FALSE,FALSE,NA,NA
"272","RT @EWDocJensen: This anecdote supports something I didn't say enough/at all last year: Sabrina Sutherland is the unsung hero of ""Twin Peak…",FALSE,0,NA,2018-06-24 14:26:43,FALSE,NA,"1010891977251020801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","batznatz",14,TRUE,FALSE,NA,NA
"273","RT @cabaretVScancer: Coming this July!

The Twin Peaks charity auction!

Featuring Autographs! Wrapped in Plastic! Blue Rose Magazine! Davi…",FALSE,0,NA,2018-06-24 14:23:05,FALSE,NA,"1010891060938268672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TwinPeaksUKFest",2,TRUE,FALSE,NA,NA
"274","Our beloved #twinpeaksukfest #traincar! Soon we’ll reveal the secrets of what lies inside.... book your tickets for… https://t.co/KWQB6us1tl",FALSE,1,NA,2018-06-24 14:22:48,TRUE,NA,"1010890993212764160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TwinPeaksUKFest",0,FALSE,FALSE,NA,NA
"275","RT @EWDocJensen: This anecdote supports something I didn't say enough/at all last year: Sabrina Sutherland is the unsung hero of ""Twin Peak…",FALSE,0,NA,2018-06-24 13:32:41,FALSE,NA,"1010878380647075841",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MrKPalmer",14,TRUE,FALSE,NA,NA
"276","@Kara_Byrne_ Fight Club
The Thing
The Witch
Twin Peaks
The Neon Demon",FALSE,4,"Kara_Byrne_",2018-06-24 13:30:45,FALSE,"1010700029978398720","1010877893596073984","941365724509016065","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheLlamaBlogs",0,FALSE,FALSE,NA,NA
"277","RT @EWDocJensen: This anecdote supports something I didn't say enough/at all last year: Sabrina Sutherland is the unsung hero of ""Twin Peak…",FALSE,0,NA,2018-06-24 13:28:52,FALSE,NA,"1010877417844563973",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BookhouseBabes",14,TRUE,FALSE,NA,NA
"278","RT @TwinPeaksUKFest: THINKING OF COMING TO THE TWIN PEAKS UK FESTIVAL? 

Here’s what you missed last year! Confirmed guests:

KIMMY ROBERTS…",FALSE,0,NA,2018-06-24 13:24:11,FALSE,NA,"1010876238553059329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BookhouseBabes",6,TRUE,FALSE,NA,NA
"279","I have inadvertently become an hilarious self-parody: carrying a box of Wylam beer through Birmingham, with groceri… https://t.co/LfmRG0xIdG",FALSE,5,NA,2018-06-24 13:20:20,TRUE,NA,"1010875272298627077",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikeWinship",0,FALSE,FALSE,NA,NA
"280","RT @cabaretVScancer: Coming this July!

The Twin Peaks charity auction!

Featuring Autographs! Wrapped in Plastic! Blue Rose Magazine! Davi…",FALSE,0,NA,2018-06-24 13:16:32,FALSE,NA,"1010874313598230528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","antonycb",2,TRUE,FALSE,NA,NA
"281","Coming this July!

The Twin Peaks charity auction!

Featuring Autographs! Wrapped in Plastic! Blue Rose Magazine! D… https://t.co/P1v2EOkjJW",FALSE,4,NA,2018-06-24 13:12:01,TRUE,NA,"1010873177583611905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cabaretVScancer",2,FALSE,FALSE,NA,NA
"282","@panmacmillan  
Hello
We are running a twin peaks charity auction in July and wondered if you would be able to dona… https://t.co/s4Qa9aeyj6",FALSE,0,"panmacmillan",2018-06-24 13:03:16,TRUE,NA,"1010870978241552384","21769704","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cabaretVScancer",0,FALSE,FALSE,NA,NA
"283","@penguinrandom 
Hello
We are running a twin peaks charity auction in July and wondered if you would be able to dona… https://t.co/Qoi4hbfmWm",FALSE,0,"penguinrandom",2018-06-24 13:01:58,TRUE,NA,"1010870649307443201","14360757","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cabaretVScancer",0,FALSE,FALSE,NA,NA
"284","@Rivettian Jealous of you seeing that with fresh eyes. Oh the things you have to come. I on the other hand am on e4 s2 Twin Peaks.",FALSE,0,"Rivettian",2018-06-24 12:38:55,FALSE,"1010858856577142786","1010864850329849856","14701191","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","unklerupert",0,FALSE,FALSE,NA,NA
"285","“(Ideas are) like fish. If you get an idea that’s thrilling to you, put your attention on it and these other fish w… https://t.co/qCIJAyeH4Z",FALSE,0,NA,2018-06-24 11:31:24,TRUE,NA,"1010847857451192320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","robinkelly1",0,FALSE,FALSE,NA,NA
"286","David Lynch Says More Twin Peaks Is 'Calling' To Him https://t.co/Tl1U8dyOiy",FALSE,0,NA,2018-06-24 10:21:13,FALSE,NA,"1010830196994461696",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","MPCLoK",0,FALSE,FALSE,NA,NA
"287","Twin Peaks Night<U+3044><U+3088><U+3044><U+3088>4<U+65E5><U+5F8C><U+306E><U+6728><U+66DC><U+65E5><U+3067><U+3059><U+3002>DJ<U+306B>The Antoinettes<U+3068>riko<U+3061><U+3083><U+3093><U+304C><U+53C2><U+52A0><U+3057><U+3066><U+304F><U+308C><U+308B><U+3053><U+3068><U+306B><U+306A><U+308A><U+307E><U+3057><U+305F><U+2728>  <U+30A4><U+30D9><U+30F3><U+30C8><U+8A73><U+7D30><U+3068><U+4E8B><U+524D><U+4E88><U+7D04><U+306F><U+3053><U+3061><U+3089><U+304B><U+3089><U+2193>… https://t.co/wcmspQbPBh",FALSE,4,NA,2018-06-24 10:05:45,TRUE,NA,"1010826301807005696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yukika___88",0,FALSE,FALSE,NA,NA
"288","RT @DianePodcast: Behind the sound design of Twin Peaks with Dean Hurley https://t.co/QbihHXofNA",FALSE,0,NA,2018-06-24 09:57:42,FALSE,NA,"1010824278470742017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TwinPeaksScotia",8,TRUE,FALSE,NA,NA
"289","Going to @csidequest for the first time in search of their Twin Peaks board game. #weekendgoals https://t.co/hdHXIdzQRO",FALSE,2,NA,2018-06-24 09:42:19,FALSE,NA,"1010820405479665664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crayolatron",0,FALSE,FALSE,NA,NA
"290","RT @guardian: David Lynch: ‘You gotta be selfish. It's a terrible thing’ https://t.co/aijxFEPzfD",FALSE,0,NA,2018-06-24 09:17:08,FALSE,NA,"1010814067211161600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BelleOog",64,TRUE,FALSE,NA,NA
"291","RT @EWDocJensen: This anecdote supports something I didn't say enough/at all last year: Sabrina Sutherland is the unsung hero of ""Twin Peak…",FALSE,0,NA,2018-06-24 09:14:47,FALSE,NA,"1010813475726217216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Miss_KristyB",14,TRUE,FALSE,NA,NA
"292","David Lynch Says More ‘Twin Peaks’ Is “Calling Him.” https://t.co/NjlqRPFvTF via @ThePlaylist",FALSE,6,NA,2018-06-24 09:13:11,FALSE,NA,"1010813072586543104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","shugmonkey",0,FALSE,FALSE,NA,NA
"293","RT @guardian: David Lynch: ‘You gotta be selfish. It's a terrible thing’ https://t.co/aijxFEPzfD",FALSE,0,NA,2018-06-24 09:08:32,FALSE,NA,"1010811904409915392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nunodostres",64,TRUE,FALSE,NA,NA
"294","RT @guardian: David Lynch: ‘You gotta be selfish. It's a terrible thing’ https://t.co/aijxFEPzfD",FALSE,0,NA,2018-06-24 09:05:39,FALSE,NA,"1010811179772665856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JeroenHouben",64,TRUE,FALSE,NA,NA
"295","RT @guardian: David Lynch: ‘You gotta be selfish. It's a terrible thing’ https://t.co/aijxFEPzfD",FALSE,0,NA,2018-06-24 09:01:00,FALSE,NA,"1010810006634188800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BJB83",64,TRUE,FALSE,NA,NA
"296","David Lynch: ‘You gotta be selfish. It's a terrible thing’ https://t.co/t2Qm9d2LtL",FALSE,0,NA,2018-06-24 08:56:07,FALSE,NA,"1010808778600648704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MarkArt100",0,FALSE,FALSE,NA,NA
"297","RT @guardian: David Lynch: ‘You gotta be selfish. It's a terrible thing’ https://t.co/aijxFEPzfD",FALSE,0,NA,2018-06-24 08:39:39,FALSE,NA,"1010804633420337152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","harpercroy",64,TRUE,FALSE,NA,NA
"298","David Lynch teases more Twin Peaks, saying one storyline ‘is calling’ https://t.co/9HS7Dphu3o",FALSE,0,NA,2018-06-24 08:36:21,FALSE,NA,"1010803802553901056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","42thedentist",0,FALSE,FALSE,NA,NA
"299","RT @NoirBristol: Lost Highway is one of my all time favourites! Great piece here with @DAVID_LYNCH in his studio.

https://t.co/MUoqwYPlwA…",FALSE,0,NA,2018-06-24 08:21:06,FALSE,NA,"1010799966971981824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johnbowie",1,TRUE,FALSE,NA,NA
"300","Lost Highway is one of my all time favourites! Great piece here with @DAVID_LYNCH in his studio.… https://t.co/02G55kaiWO",FALSE,2,NA,2018-06-24 08:20:44,TRUE,NA,"1010799872843317248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NoirBristol",1,FALSE,FALSE,NA,NA
"301","RT @NME: David Lynch teases more Twin Peaks, saying one storyline ‘is calling’ https://t.co/36GAgoCsjO https://t.co/7cjVmZUcqN",FALSE,0,NA,2018-06-24 08:20:37,FALSE,NA,"1010799846041817090",NA,"<a href=""http://mvilla.it/fenix"" rel=""nofollow"">Fenix for Android</a>","PiuMunoz",86,TRUE,FALSE,NA,NA
"302","RT @NME: David Lynch teases more Twin Peaks, saying one storyline ‘is calling’ https://t.co/36GAgoCsjO https://t.co/7cjVmZUcqN",FALSE,0,NA,2018-06-24 08:01:54,FALSE,NA,"1010795133959368704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","encore_du_magma",86,TRUE,FALSE,NA,NA
"303","RT @DianePodcast: Behind the sound design of Twin Peaks with Dean Hurley https://t.co/QbihHXofNA",FALSE,0,NA,2018-06-24 08:01:39,FALSE,NA,"1010795073360072705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","encore_du_magma",8,TRUE,FALSE,NA,NA
"304","RT @DianePodcast: Guardian does good intyvooage https://t.co/VKICPzgpoE",FALSE,0,NA,2018-06-24 07:59:35,FALSE,NA,"1010794552947609600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","modgirl76",22,TRUE,FALSE,NA,NA
"305","David Lynch: ‘You gotta be selfish. It's a terrible thing’

https://t.co/9FpRXt7krn",FALSE,0,NA,2018-06-24 07:27:27,FALSE,NA,"1010786463993286656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrAHyde",0,FALSE,FALSE,NA,NA
"306","RT @MCMComicCon: The owls are not what they seem <ed><U+00A0><U+00BE><ed><U+00B6><U+0089> The incredible Sherilyn Fenn is bringing Twin Peaks' Audrey Horne to MCM Birmingham Comi…",FALSE,0,NA,2018-06-24 07:14:26,FALSE,NA,"1010783190569676805",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TVresidence",21,TRUE,FALSE,NA,NA
"307","RT @realarsenalism: #MovieMadnessAToZ  @uren_marc 
To a T
Twin Peaks: Fire Walk With Me
(The) Treasure Of The Sierra Madre
Touch Of Evil
(T…",FALSE,0,NA,2018-06-24 07:05:50,FALSE,NA,"1010781027092975616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jratm23",2,TRUE,FALSE,NA,NA
"308","RT @DianePodcast: Guardian does good intyvooage https://t.co/VKICPzgpoE",FALSE,0,NA,2018-06-24 07:05:32,FALSE,NA,"1010780950320447488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","typograph",22,TRUE,FALSE,NA,NA
"309","RT @guardian: David Lynch: ‘You gotta be selfish. It's a terrible thing’ https://t.co/aijxFEPzfD",FALSE,0,NA,2018-06-24 07:00:56,FALSE,NA,"1010779793640439809",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PANDILLA_FILMS",64,TRUE,FALSE,NA,NA
"310","RT @realarsenalism: #MovieMadnessAToZ  @uren_marc 
To a T
Twin Peaks: Fire Walk With Me
(The) Treasure Of The Sierra Madre
Touch Of Evil
(T…",FALSE,0,NA,2018-06-24 06:41:21,FALSE,NA,"1010774865413050368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ivan_McWade",2,TRUE,FALSE,NA,NA
"311","@Kara_Byrne_ UNDER THE SKIN
SUSPIRIA
PSYCHO
THE UNTOUCHABLES
ONE FROM THE HEART
BLADE RUNNER
ASSAULT ON PRECINCT 13… https://t.co/AKWFlotU0M",FALSE,2,"Kara_Byrne_",2018-06-24 06:34:36,TRUE,"1010700029978398720","1010773163549085697","941365724509016065","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realarsenalism",0,FALSE,FALSE,NA,NA
"312","#MovieMadnessAToZ  @uren_marc 
To a T
Twin Peaks: Fire Walk With Me
(The) Treasure Of The Sierra Madre
Touch Of Evi… https://t.co/hrDyCR8PF8",FALSE,13,NA,2018-06-24 06:08:35,TRUE,NA,"1010766617574244354",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realarsenalism",2,FALSE,FALSE,NA,NA
"313","RT @guardianweekend: David Lynch: ‘You gotta be selfish. It's a terrible thing’ @rorycarroll72 https://t.co/6t23XQVfzI",FALSE,0,NA,2018-06-24 06:01:06,FALSE,NA,"1010764735753539586",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","robbfritz",6,TRUE,FALSE,NA,NA
